season,round,driver,driver_points_after_race,driver_wins_after_race,driver_standings_pos_after_race,driver_points,driver_wins,driver_standings_pos
2016,5,grosjean,22.0,0,10,22.0,0.0,7.0
2016,5,sainz,12.0,0,11,4.0,0.0,14.0
2016,5,alonso,8.0,0,12,8.0,0.0,11.0
2016,5,perez,8.0,0,13,2.0,0.0,15.0
2016,5,kevin_magnussen,6.0,0,14,6.0,0.0,12.0
2016,5,hulkenberg,6.0,0,15,6.0,0.0,13.0
2016,5,button,3.0,0,16,1.0,0.0,16.0
2016,5,vandoorne,1.0,0,17,1.0,0.0,17.0
2016,5,jolyon_palmer,0.0,0,18,0.0,0.0,18.0
2016,5,gutierrez,0.0,0,19,0.0,0.0,22.0
2016,5,ericsson,0.0,0,20,0.0,0.0,19.0
2016,5,wehrlein,0.0,0,21,0.0,0.0,20.0
2016,5,nasr,0.0,0,22,0.0,0.0,21.0
2016,5,haryanto,0.0,0,23,0.0,0.0,23.0
2016,6,rosberg,106.0,4,1,100.0,4.0,1.0
2016,6,hamilton,82.0,1,2,57.0,0.0,3.0
2016,6,ricciardo,66.0,0,3,48.0,0.0,5.0
2016,6,raikkonen,61.0,0,4,61.0,0.0,2.0
2016,6,vettel,60.0,0,5,48.0,0.0,4.0
2016,6,max_verstappen,38.0,1,6,38.0,1.0,6.0
2016,6,massa,37.0,0,7,36.0,0.0,7.0
2016,6,bottas,29.0,0,8,29.0,0.0,8.0
2016,6,perez,23.0,0,9,8.0,0.0,13.0
2016,6,kvyat,22.0,0,10,22.0,0.0,9.0
2016,6,grosjean,22.0,0,11,22.0,0.0,10.0
2016,6,alonso,18.0,0,12,8.0,0.0,12.0
2016,6,sainz,16.0,0,13,12.0,0.0,11.0
2016,6,hulkenberg,14.0,0,14,6.0,0.0,15.0
2016,6,kevin_magnussen,6.0,0,15,6.0,0.0,14.0
2016,6,button,5.0,0,16,3.0,0.0,16.0
2016,6,vandoorne,1.0,0,17,1.0,0.0,17.0
2016,6,gutierrez,0.0,0,18,0.0,0.0,19.0
2016,6,jolyon_palmer,0.0,0,19,0.0,0.0,18.0
2016,6,ericsson,0.0,0,20,0.0,0.0,20.0
2016,6,wehrlein,0.0,0,21,0.0,0.0,21.0
2016,6,nasr,0.0,0,22,0.0,0.0,22.0
2016,6,haryanto,0.0,0,23,0.0,0.0,23.0
2016,7,rosberg,116.0,4,1,106.0,4.0,1.0
2016,7,hamilton,107.0,2,2,82.0,1.0,2.0
2016,7,vettel,78.0,0,3,60.0,0.0,5.0
2016,7,ricciardo,72.0,0,4,66.0,0.0,3.0
2016,7,raikkonen,69.0,0,5,61.0,0.0,4.0
2016,7,max_verstappen,50.0,1,6,38.0,1.0,6.0
2016,7,bottas,44.0,0,7,29.0,0.0,8.0
2016,7,massa,37.0,0,8,37.0,0.0,7.0
2016,7,perez,24.0,0,9,23.0,0.0,9.0
2016,7,kvyat,22.0,0,10,22.0,0.0,10.0
2016,7,grosjean,22.0,0,11,22.0,0.0,11.0
2016,7,alonso,18.0,0,12,18.0,0.0,12.0
2016,7,hulkenberg,18.0,0,13,14.0,0.0,14.0
2016,7,sainz,18.0,0,14,16.0,0.0,13.0
2016,7,kevin_magnussen,6.0,0,15,6.0,0.0,15.0
2016,7,button,5.0,0,16,5.0,0.0,16.0
2016,7,vandoorne,1.0,0,17,1.0,0.0,17.0
2016,7,gutierrez,0.0,0,18,0.0,0.0,18.0
2016,7,jolyon_palmer,0.0,0,19,0.0,0.0,19.0
2016,7,ericsson,0.0,0,20,0.0,0.0,20.0
2016,7,wehrlein,0.0,0,21,0.0,0.0,21.0
2016,7,nasr,0.0,0,22,0.0,0.0,22.0
2016,7,haryanto,0.0,0,23,0.0,0.0,23.0
2016,8,rosberg,141.0,5,1,116.0,4.0,1.0
2016,8,hamilton,117.0,2,2,107.0,2.0,2.0
2016,8,vettel,96.0,0,3,78.0,0.0,3.0
2016,8,raikkonen,81.0,0,4,69.0,0.0,5.0
2016,8,ricciardo,78.0,0,5,72.0,0.0,4.0
2016,8,max_verstappen,54.0,1,6,50.0,1.0,6.0
2016,8,bottas,52.0,0,7,44.0,0.0,7.0
2016,8,perez,39.0,0,8,24.0,0.0,9.0
2016,8,massa,38.0,0,9,37.0,0.0,8.0
2016,8,kvyat,22.0,0,10,22.0,0.0,10.0
2016,8,grosjean,22.0,0,11,22.0,0.0,11.0
2016,8,hulkenberg,20.0,0,12,18.0,0.0,13.0
2016,8,alonso,18.0,0,13,18.0,0.0,12.0
2016,8,sainz,18.0,0,14,18.0,0.0,14.0
2016,8,kevin_magnussen,6.0,0,15,6.0,0.0,15.0
2016,8,button,5.0,0,16,5.0,0.0,16.0
2016,8,vandoorne,1.0,0,17,1.0,0.0,17.0
2016,8,gutierrez,0.0,0,18,0.0,0.0,18.0
2016,8,jolyon_palmer,0.0,0,19,0.0,0.0,19.0
2016,8,ericsson,0.0,0,20,0.0,0.0,20.0
2016,8,nasr,0.0,0,21,0.0,0.0,22.0
2016,8,wehrlein,0.0,0,22,0.0,0.0,21.0
2016,8,haryanto,0.0,0,23,0.0,0.0,23.0
2016,9,rosberg,153.0,5,1,141.0,5.0,1.0
2016,9,hamilton,142.0,3,2,117.0,2.0,2.0
2016,9,vettel,96.0,0,3,96.0,0.0,3.0
2016,9,raikkonen,96.0,0,4,81.0,0.0,4.0
2016,9,ricciardo,88.0,0,5,78.0,0.0,5.0
2016,9,max_verstappen,72.0,1,6,54.0,1.0,6.0
2016,9,bottas,54.0,0,7,52.0,0.0,7.0
2016,9,perez,39.0,0,8,39.0,0.0,8.0
2016,9,massa,38.0,0,9,38.0,0.0,9.0
2016,9,grosjean,28.0,0,10,22.0,0.0,11.0
2016,9,kvyat,22.0,0,11,22.0,0.0,10.0
2016,9,sainz,22.0,0,12,18.0,0.0,14.0
2016,9,hulkenberg,20.0,0,13,20.0,0.0,12.0
2016,9,alonso,18.0,0,14,18.0,0.0,13.0
2016,9,button,13.0,0,15,5.0,0.0,16.0
2016,9,kevin_magnussen,6.0,0,16,6.0,0.0,15.0
2016,9,wehrlein,1.0,0,17,0.0,0.0,22.0
2016,9,vandoorne,1.0,0,18,1.0,0.0,17.0
2016,9,gutierrez,0.0,0,19,0.0,0.0,18.0
2016,9,jolyon_palmer,0.0,0,20,0.0,0.0,19.0
2016,9,ericsson,0.0,0,21,0.0,0.0,20.0
2016,9,nasr,0.0,0,22,0.0,0.0,21.0
2016,9,haryanto,0.0,0,23,0.0,0.0,23.0
2016,10,rosberg,168.0,5,1,153.0,5.0,1.0
2016,10,hamilton,167.0,4,2,142.0,3.0,2.0
2016,10,raikkonen,106.0,0,3,96.0,0.0,4.0
2016,10,ricciardo,100.0,0,4,88.0,0.0,5.0
2016,10,vettel,98.0,0,5,96.0,0.0,3.0
2016,10,max_verstappen,90.0,1,6,72.0,1.0,6.0
2016,10,bottas,54.0,0,7,54.0,0.0,7.0
2016,10,perez,47.0,0,8,39.0,0.0,8.0
2016,10,massa,38.0,0,9,38.0,0.0,9.0
2016,10,grosjean,28.0,0,10,28.0,0.0,10.0
2016,10,hulkenberg,26.0,0,11,20.0,0.0,13.0
2016,10,sainz,26.0,0,12,22.0,0.0,12.0
2016,10,kvyat,23.0,0,13,22.0,0.0,11.0
2016,10,alonso,18.0,0,14,18.0,0.0,14.0
2016,10,button,13.0,0,15,13.0,0.0,15.0
2016,10,kevin_magnussen,6.0,0,16,6.0,0.0,16.0
2016,10,wehrlein,1.0,0,17,1.0,0.0,17.0
2016,10,vandoorne,1.0,0,18,1.0,0.0,18.0
2016,10,gutierrez,0.0,0,19,0.0,0.0,19.0
2016,10,jolyon_palmer,0.0,0,20,0.0,0.0,20.0
2016,10,ericsson,0.0,0,21,0.0,0.0,21.0
2016,10,nasr,0.0,0,22,0.0,0.0,22.0
2016,10,haryanto,0.0,0,23,0.0,0.0,23.0
2016,11,hamilton,192.0,5,1,167.0,4.0,2.0
2016,11,rosberg,186.0,5,2,168.0,5.0,1.0
2016,11,ricciardo,115.0,0,3,100.0,0.0,4.0
2016,11,raikkonen,114.0,0,4,106.0,0.0,3.0
2016,11,vettel,110.0,0,5,98.0,0.0,5.0
2016,11,max_verstappen,100.0,1,6,90.0,1.0,6.0
2016,11,bottas,56.0,0,7,54.0,0.0,7.0
2016,11,perez,47.0,0,8,47.0,0.0,8.0
2016,11,massa,38.0,0,9,38.0,0.0,9.0
2016,11,sainz,30.0,0,10,26.0,0.0,12.0
2016,11,grosjean,28.0,0,11,28.0,0.0,10.0
2016,11,hulkenberg,27.0,0,12,26.0,0.0,11.0
2016,11,alonso,24.0,0,13,18.0,0.0,14.0
2016,11,kvyat,23.0,0,14,23.0,0.0,13.0
2016,11,button,13.0,0,15,13.0,0.0,15.0
2016,11,kevin_magnussen,6.0,0,16,6.0,0.0,16.0
2016,11,wehrlein,1.0,0,17,1.0,0.0,17.0
2016,11,vandoorne,1.0,0,18,1.0,0.0,18.0
2016,11,gutierrez,0.0,0,19,0.0,0.0,19.0
2016,11,jolyon_palmer,0.0,0,20,0.0,0.0,20.0
2016,11,ericsson,0.0,0,21,0.0,0.0,21.0
2016,11,nasr,0.0,0,22,0.0,0.0,22.0
2016,11,haryanto,0.0,0,23,0.0,0.0,23.0
2016,12,hamilton,217.0,6,1,192.0,5.0,1.0
2016,12,rosberg,198.0,5,2,186.0,5.0,2.0
2016,12,ricciardo,133.0,0,3,115.0,0.0,3.0
2016,12,raikkonen,122.0,0,4,114.0,0.0,4.0
2016,12,vettel,120.0,0,5,110.0,0.0,5.0
2016,12,max_verstappen,115.0,1,6,100.0,1.0,6.0
2016,12,bottas,58.0,0,7,56.0,0.0,7.0
2016,12,perez,48.0,0,8,47.0,0.0,8.0
2016,12,massa,38.0,0,9,38.0,0.0,9.0
2016,12,hulkenberg,33.0,0,10,27.0,0.0,12.0
2016,12,sainz,30.0,0,11,30.0,0.0,10.0
2016,12,grosjean,28.0,0,12,28.0,0.0,11.0
2016,12,alonso,24.0,0,13,24.0,0.0,13.0
2016,12,kvyat,23.0,0,14,23.0,0.0,14.0
2016,12,button,17.0,0,15,13.0,0.0,15.0
2016,12,kevin_magnussen,6.0,0,16,6.0,0.0,16.0
2016,12,wehrlein,1.0,0,17,1.0,0.0,17.0
2016,12,vandoorne,1.0,0,18,1.0,0.0,18.0
2016,12,gutierrez,0.0,0,19,0.0,0.0,19.0
2016,12,jolyon_palmer,0.0,0,20,0.0,0.0,20.0
2016,12,ericsson,0.0,0,21,0.0,0.0,21.0
2016,12,nasr,0.0,0,22,0.0,0.0,22.0
2016,12,haryanto,0.0,0,23,0.0,0.0,23.0
2016,13,hamilton,232.0,6,1,217.0,6.0,1.0
2016,13,rosberg,223.0,6,2,198.0,5.0,2.0
2016,13,ricciardo,151.0,0,3,133.0,0.0,3.0
2016,13,vettel,128.0,0,4,120.0,0.0,5.0
2016,13,raikkonen,124.0,0,5,122.0,0.0,4.0
2016,13,max_verstappen,115.0,1,6,115.0,1.0,6.0
2016,13,bottas,62.0,0,7,58.0,0.0,7.0
2016,13,perez,58.0,0,8,48.0,0.0,8.0
2016,13,hulkenberg,45.0,0,9,33.0,0.0,10.0
2016,13,massa,39.0,0,10,38.0,0.0,9.0
2016,13,alonso,30.0,0,11,24.0,0.0,13.0
2016,13,sainz,30.0,0,12,30.0,0.0,11.0
2016,13,grosjean,28.0,0,13,28.0,0.0,12.0
2016,13,kvyat,23.0,0,14,23.0,0.0,14.0
2016,13,button,17.0,0,15,17.0,0.0,15.0
2016,13,kevin_magnussen,6.0,0,16,6.0,0.0,16.0
2016,13,wehrlein,1.0,0,17,1.0,0.0,17.0
2016,13,vandoorne,1.0,0,18,1.0,0.0,18.0
2016,13,gutierrez,0.0,0,19,0.0,0.0,19.0
2016,13,jolyon_palmer,0.0,0,20,0.0,0.0,20.0
2016,13,ericsson,0.0,0,21,0.0,0.0,21.0
2016,13,nasr,0.0,0,22,0.0,0.0,22.0
2016,13,haryanto,0.0,0,23,0.0,0.0,23.0
2016,13,ocon,0.0,0,24,0.0,0.0,0.0
2016,14,hamilton,250.0,6,1,232.0,6.0,1.0
2016,14,rosberg,248.0,7,2,223.0,6.0,2.0
2016,14,ricciardo,161.0,0,3,151.0,0.0,3.0
2016,14,vettel,143.0,0,4,128.0,0.0,4.0
2016,14,raikkonen,136.0,0,5,124.0,0.0,5.0
2016,14,max_verstappen,121.0,1,6,115.0,1.0,6.0
2016,14,bottas,70.0,0,7,62.0,0.0,7.0
2016,14,perez,62.0,0,8,58.0,0.0,8.0
2016,14,hulkenberg,46.0,0,9,45.0,0.0,9.0
2016,14,massa,41.0,0,10,39.0,0.0,10.0
2016,14,alonso,30.0,0,11,30.0,0.0,11.0
2016,14,sainz,30.0,0,12,30.0,0.0,12.0
2016,14,grosjean,28.0,0,13,28.0,0.0,13.0
2016,14,kvyat,23.0,0,14,23.0,0.0,14.0
2016,14,button,17.0,0,15,17.0,0.0,15.0
2016,14,kevin_magnussen,6.0,0,16,6.0,0.0,16.0
2016,14,wehrlein,1.0,0,17,1.0,0.0,17.0
2016,14,vandoorne,1.0,0,18,1.0,0.0,18.0
2016,14,gutierrez,0.0,0,19,0.0,0.0,19.0
2016,14,jolyon_palmer,0.0,0,20,0.0,0.0,20.0
2016,14,ericsson,0.0,0,21,0.0,0.0,21.0
2016,14,nasr,0.0,0,22,0.0,0.0,22.0
2016,14,haryanto,0.0,0,23,0.0,0.0,23.0
2016,14,ocon,0.0,0,24,0.0,0.0,24.0
2016,15,rosberg,273.0,8,1,248.0,7.0,2.0
2016,15,hamilton,265.0,6,2,250.0,6.0,1.0
2016,15,ricciardo,179.0,0,3,161.0,0.0,3.0
2016,15,vettel,153.0,0,4,143.0,0.0,4.0
2016,15,raikkonen,148.0,0,5,136.0,0.0,5.0
2016,15,max_verstappen,129.0,1,6,121.0,1.0,6.0
2016,15,bottas,70.0,0,7,70.0,0.0,7.0
2016,15,perez,66.0,0,8,62.0,0.0,8.0
2016,15,hulkenberg,46.0,0,9,46.0,0.0,9.0
2016,15,massa,41.0,0,10,41.0,0.0,10.0
2016,15,alonso,36.0,0,11,30.0,0.0,11.0
2016,15,sainz,30.0,0,12,30.0,0.0,12.0
2016,15,grosjean,28.0,0,13,28.0,0.0,13.0
2016,15,kvyat,25.0,0,14,23.0,0.0,14.0
2016,15,button,17.0,0,15,17.0,0.0,15.0
2016,15,kevin_magnussen,7.0,0,16,6.0,0.0,16.0
2016,15,wehrlein,1.0,0,17,1.0,0.0,17.0
2016,15,vandoorne,1.0,0,18,1.0,0.0,18.0
2016,15,gutierrez,0.0,0,19,0.0,0.0,19.0
2016,15,jolyon_palmer,0.0,0,20,0.0,0.0,20.0
2016,15,ericsson,0.0,0,21,0.0,0.0,21.0
2016,15,nasr,0.0,0,22,0.0,0.0,22.0
2016,15,haryanto,0.0,0,23,0.0,0.0,23.0
2016,15,ocon,0.0,0,24,0.0,0.0,24.0
2016,16,rosberg,288.0,8,1,273.0,8.0,1.0
2016,16,hamilton,265.0,6,2,265.0,6.0,2.0
2016,16,ricciardo,204.0,1,3,179.0,0.0,3.0
2016,16,raikkonen,160.0,0,4,148.0,0.0,5.0
2016,16,vettel,153.0,0,5,153.0,0.0,4.0
2016,16,max_verstappen,147.0,1,6,129.0,1.0,6.0
2016,16,bottas,80.0,0,7,70.0,0.0,7.0
2016,16,perez,74.0,0,8,66.0,0.0,8.0
2016,16,hulkenberg,50.0,0,9,46.0,0.0,9.0
2016,16,alonso,42.0,0,10,36.0,0.0,11.0
2016,16,massa,41.0,0,11,41.0,0.0,10.0
2016,16,sainz,30.0,0,12,30.0,0.0,12.0
2016,16,grosjean,28.0,0,13,28.0,0.0,13.0
2016,16,kvyat,25.0,0,14,25.0,0.0,14.0
2016,16,button,19.0,0,15,17.0,0.0,15.0
2016,16,kevin_magnussen,7.0,0,16,7.0,0.0,16.0
2016,16,jolyon_palmer,1.0,0,17,0.0,0.0,20.0
2016,16,wehrlein,1.0,0,18,1.0,0.0,17.0
2016,16,vandoorne,1.0,0,19,1.0,0.0,18.0
2016,16,gutierrez,0.0,0,20,0.0,0.0,19.0
2016,16,ericsson,0.0,0,21,0.0,0.0,21.0
2016,16,nasr,0.0,0,22,0.0,0.0,22.0
2016,16,haryanto,0.0,0,23,0.0,0.0,23.0
2016,16,ocon,0.0,0,24,0.0,0.0,24.0
2016,17,rosberg,313.0,9,1,288.0,8.0,1.0
2016,17,hamilton,280.0,6,2,265.0,6.0,2.0
2016,17,ricciardo,212.0,1,3,204.0,1.0,3.0
2016,17,raikkonen,170.0,0,4,160.0,0.0,4.0
2016,17,max_verstappen,165.0,1,5,147.0,1.0,6.0
2016,17,vettel,165.0,0,6,153.0,0.0,5.0
2016,17,bottas,81.0,0,7,80.0,0.0,7.0
2016,17,perez,80.0,0,8,74.0,0.0,8.0
2016,17,hulkenberg,54.0,0,9,50.0,0.0,9.0
2016,17,massa,43.0,0,10,41.0,0.0,11.0
2016,17,alonso,42.0,0,11,42.0,0.0,10.0
2016,17,sainz,30.0,0,12,30.0,0.0,12.0
2016,17,grosjean,28.0,0,13,28.0,0.0,13.0
2016,17,kvyat,25.0,0,14,25.0,0.0,14.0
2016,17,button,19.0,0,15,19.0,0.0,15.0
2016,17,kevin_magnussen,7.0,0,16,7.0,0.0,16.0
2016,17,jolyon_palmer,1.0,0,17,1.0,0.0,17.0
2016,17,wehrlein,1.0,0,18,1.0,0.0,18.0
2016,17,vandoorne,1.0,0,19,1.0,0.0,19.0
2016,17,gutierrez,0.0,0,20,0.0,0.0,20.0
2016,17,ericsson,0.0,0,21,0.0,0.0,21.0
2016,17,nasr,0.0,0,22,0.0,0.0,22.0
2016,17,haryanto,0.0,0,23,0.0,0.0,23.0
2016,17,ocon,0.0,0,24,0.0,0.0,24.0
2016,18,rosberg,331.0,9,1,313.0,9.0,1.0
2016,18,hamilton,305.0,7,2,280.0,6.0,2.0
2016,18,ricciardo,227.0,1,3,212.0,1.0,3.0
2016,18,vettel,177.0,0,4,165.0,0.0,6.0
2016,18,raikkonen,170.0,0,5,170.0,0.0,4.0
2016,18,max_verstappen,165.0,1,6,165.0,1.0,5.0
2016,18,perez,84.0,0,7,80.0,0.0,8.0
2016,18,bottas,81.0,0,8,81.0,0.0,7.0
2016,18,hulkenberg,54.0,0,9,54.0,0.0,9.0
2016,18,alonso,52.0,0,10,42.0,0.0,11.0
2016,18,massa,49.0,0,11,43.0,0.0,10.0
2016,18,sainz,38.0,0,12,30.0,0.0,12.0
2016,18,grosjean,29.0,0,13,28.0,0.0,13.0
2016,18,kvyat,25.0,0,14,25.0,0.0,14.0
2016,18,button,21.0,0,15,19.0,0.0,15.0
2016,18,kevin_magnussen,7.0,0,16,7.0,0.0,16.0
2016,18,jolyon_palmer,1.0,0,17,1.0,0.0,17.0
2016,18,wehrlein,1.0,0,18,1.0,0.0,18.0
2016,18,vandoorne,1.0,0,19,1.0,0.0,19.0
2016,18,gutierrez,0.0,0,20,0.0,0.0,20.0
2016,18,ericsson,0.0,0,21,0.0,0.0,21.0
2016,18,nasr,0.0,0,22,0.0,0.0,22.0
2016,18,haryanto,0.0,0,23,0.0,0.0,23.0
2016,18,ocon,0.0,0,24,0.0,0.0,24.0
2016,19,rosberg,349.0,9,1,331.0,9.0,1.0
2016,19,hamilton,330.0,8,2,305.0,7.0,2.0
2016,19,ricciardo,242.0,1,3,227.0,1.0,3.0
2016,19,vettel,187.0,0,4,177.0,0.0,4.0
2016,19,raikkonen,178.0,0,5,170.0,0.0,5.0
2016,19,max_verstappen,177.0,1,6,165.0,1.0,6.0
2016,19,perez,85.0,0,7,84.0,0.0,7.0
2016,19,bottas,85.0,0,8,81.0,0.0,8.0
2016,19,hulkenberg,60.0,0,9,54.0,0.0,9.0
2016,19,alonso,52.0,0,10,52.0,0.0,10.0
2016,19,massa,51.0,0,11,49.0,0.0,11.0
2016,19,sainz,38.0,0,12,38.0,0.0,12.0
2016,19,grosjean,29.0,0,13,29.0,0.0,13.0
2016,19,kvyat,25.0,0,14,25.0,0.0,14.0
2016,19,button,21.0,0,15,21.0,0.0,15.0
2016,19,kevin_magnussen,7.0,0,16,7.0,0.0,16.0
2016,19,jolyon_palmer,1.0,0,17,1.0,0.0,17.0
2016,19,wehrlein,1.0,0,18,1.0,0.0,18.0
2016,19,vandoorne,1.0,0,19,1.0,0.0,19.0
2016,19,gutierrez,0.0,0,20,0.0,0.0,20.0
2016,19,ericsson,0.0,0,21,0.0,0.0,21.0
2016,19,nasr,0.0,0,22,0.0,0.0,22.0
2016,19,haryanto,0.0,0,23,0.0,0.0,23.0
2016,19,ocon,0.0,0,24,0.0,0.0,24.0
2016,20,rosberg,367.0,9,1,349.0,9.0,1.0
2016,20,hamilton,355.0,9,2,330.0,8.0,2.0
2016,20,ricciardo,246.0,1,3,242.0,1.0,3.0
2016,20,vettel,197.0,0,4,187.0,0.0,4.0
2016,20,max_verstappen,192.0,1,5,177.0,1.0,6.0
2016,20,raikkonen,178.0,0,6,178.0,0.0,5.0
2016,20,perez,97.0,0,7,85.0,0.0,7.0
2016,20,bottas,85.0,0,8,85.0,0.0,8.0
2016,20,hulkenberg,66.0,0,9,60.0,0.0,9.0
2016,20,alonso,53.0,0,10,52.0,0.0,10.0
2016,20,massa,51.0,0,11,51.0,0.0,11.0
2016,20,sainz,46.0,0,12,38.0,0.0,12.0
2016,20,grosjean,29.0,0,13,29.0,0.0,13.0
2016,20,kvyat,25.0,0,14,25.0,0.0,14.0
2016,20,button,21.0,0,15,21.0,0.0,15.0
2016,20,kevin_magnussen,7.0,0,16,7.0,0.0,16.0
2016,20,nasr,2.0,0,17,0.0,0.0,22.0
2016,20,jolyon_palmer,1.0,0,18,1.0,0.0,17.0
2016,20,wehrlein,1.0,0,19,1.0,0.0,18.0
2016,20,vandoorne,1.0,0,20,1.0,0.0,19.0
2016,20,gutierrez,0.0,0,21,0.0,0.0,20.0
2016,20,ericsson,0.0,0,22,0.0,0.0,21.0
2016,20,ocon,0.0,0,23,0.0,0.0,24.0
2016,20,haryanto,0.0,0,24,0.0,0.0,23.0
2016,21,rosberg,385.0,9,1,367.0,9.0,1.0
2016,21,hamilton,380.0,10,2,355.0,9.0,2.0
2016,21,ricciardo,256.0,1,3,246.0,1.0,3.0
2016,21,vettel,212.0,0,4,197.0,0.0,4.0
2016,21,max_verstappen,204.0,1,5,192.0,1.0,5.0
2016,21,raikkonen,186.0,0,6,178.0,0.0,6.0
2016,21,perez,101.0,0,7,97.0,0.0,7.0
2016,21,bottas,85.0,0,8,85.0,0.0,8.0
2016,21,hulkenberg,72.0,0,9,66.0,0.0,9.0
2016,21,alonso,54.0,0,10,53.0,0.0,10.0
2016,21,massa,53.0,0,11,51.0,0.0,11.0
2016,21,sainz,46.0,0,12,46.0,0.0,12.0
2016,21,grosjean,29.0,0,13,29.0,0.0,13.0
2016,21,kvyat,25.0,0,14,25.0,0.0,14.0
2016,21,button,21.0,0,15,21.0,0.0,15.0
2016,21,kevin_magnussen,7.0,0,16,7.0,0.0,16.0
2016,21,nasr,2.0,0,17,2.0,0.0,17.0
2016,21,jolyon_palmer,1.0,0,18,1.0,0.0,18.0
2016,21,wehrlein,1.0,0,19,1.0,0.0,19.0
2016,21,vandoorne,1.0,0,20,1.0,0.0,20.0
2016,21,gutierrez,0.0,0,21,0.0,0.0,21.0
2016,21,ericsson,0.0,0,22,0.0,0.0,22.0
2016,21,ocon,0.0,0,23,0.0,0.0,23.0
2016,21,haryanto,0.0,0,24,0.0,0.0,24.0
2017,1,vettel,25.0,1,1,0.0,0.0,0.0
2017,1,hamilton,18.0,0,2,0.0,0.0,0.0
2017,1,bottas,15.0,0,3,0.0,0.0,0.0
2017,1,raikkonen,12.0,0,4,0.0,0.0,0.0
2017,1,max_verstappen,10.0,0,5,0.0,0.0,0.0
2017,1,massa,8.0,0,6,0.0,0.0,0.0
2017,1,perez,6.0,0,7,0.0,0.0,0.0
2017,1,sainz,4.0,0,8,0.0,0.0,0.0
2017,1,kvyat,2.0,0,9,0.0,0.0,0.0
2017,1,ocon,1.0,0,10,0.0,0.0,0.0
2017,1,hulkenberg,0.0,0,11,0.0,0.0,0.0
2017,1,giovinazzi,0.0,0,12,0.0,0.0,0.0
2017,1,vandoorne,0.0,0,13,0.0,0.0,0.0
2017,1,alonso,0.0,0,14,0.0,0.0,0.0
2017,1,kevin_magnussen,0.0,0,15,0.0,0.0,0.0
2017,1,stroll,0.0,0,16,0.0,0.0,0.0
2017,1,ricciardo,0.0,0,17,0.0,0.0,0.0
2017,1,ericsson,0.0,0,18,0.0,0.0,0.0
2017,1,jolyon_palmer,0.0,0,19,0.0,0.0,0.0
2017,1,grosjean,0.0,0,20,0.0,0.0,0.0
2017,2,vettel,43.0,1,1,25.0,1.0,1.0
2017,2,hamilton,43.0,1,2,18.0,0.0,2.0
2017,2,max_verstappen,25.0,0,3,10.0,0.0,5.0
2017,2,bottas,23.0,0,4,15.0,0.0,3.0
2017,2,raikkonen,22.0,0,5,12.0,0.0,4.0
2017,2,ricciardo,12.0,0,6,0.0,0.0,17.0
2017,2,sainz,10.0,0,7,4.0,0.0,8.0
2017,2,massa,8.0,0,8,8.0,0.0,6.0
2017,2,perez,8.0,0,9,6.0,0.0,7.0
2017,2,kevin_magnussen,4.0,0,10,0.0,0.0,15.0
2017,2,kvyat,2.0,0,11,2.0,0.0,9.0
2017,2,ocon,2.0,0,12,1.0,0.0,10.0
2017,2,hulkenberg,0.0,0,13,0.0,0.0,11.0
2017,2,grosjean,0.0,0,14,0.0,0.0,20.0
2017,2,giovinazzi,0.0,0,15,0.0,0.0,12.0
2017,2,vandoorne,0.0,0,16,0.0,0.0,13.0
2017,2,jolyon_palmer,0.0,0,17,0.0,0.0,19.0
2017,2,ericsson,0.0,0,18,0.0,0.0,18.0
2017,2,alonso,0.0,0,19,0.0,0.0,14.0
2017,2,stroll,0.0,0,20,0.0,0.0,16.0
2017,3,vettel,68.0,2,1,43.0,1.0,1.0
2017,3,hamilton,61.0,1,2,43.0,1.0,2.0
2017,3,bottas,38.0,0,3,23.0,0.0,4.0
2017,3,raikkonen,34.0,0,4,22.0,0.0,5.0
2017,3,max_verstappen,25.0,0,5,25.0,0.0,3.0
2017,3,ricciardo,22.0,0,6,12.0,0.0,6.0
2017,3,massa,16.0,0,7,8.0,0.0,8.0
2017,3,perez,14.0,0,8,8.0,0.0,9.0
2017,3,sainz,10.0,0,9,10.0,0.0,7.0
2017,3,grosjean,4.0,0,10,0.0,0.0,14.0
2017,3,kevin_magnussen,4.0,0,11,4.0,0.0,10.0
2017,3,ocon,3.0,0,12,2.0,0.0,12.0
2017,3,hulkenberg,2.0,0,13,0.0,0.0,13.0
2017,3,kvyat,2.0,0,14,2.0,0.0,11.0
2017,3,wehrlein,0.0,0,15,0.0,0.0,0.0
2017,3,giovinazzi,0.0,0,16,0.0,0.0,15.0
2017,3,jolyon_palmer,0.0,0,17,0.0,0.0,17.0
2017,3,vandoorne,0.0,0,18,0.0,0.0,16.0
2017,3,alonso,0.0,0,19,0.0,0.0,19.0
2017,3,ericsson,0.0,0,20,0.0,0.0,18.0
2017,3,stroll,0.0,0,21,0.0,0.0,20.0
2017,4,vettel,86.0,2,1,68.0,2.0,1.0
2017,4,hamilton,73.0,1,2,61.0,1.0,2.0
2017,4,bottas,63.0,1,3,38.0,0.0,3.0
2017,4,raikkonen,49.0,0,4,34.0,0.0,4.0
2017,4,max_verstappen,35.0,0,5,25.0,0.0,5.0
2017,4,ricciardo,22.0,0,6,22.0,0.0,6.0
2017,4,perez,22.0,0,7,14.0,0.0,8.0
2017,4,massa,18.0,0,8,16.0,0.0,7.0
2017,4,sainz,11.0,0,9,10.0,0.0,9.0
